Job ID,Customer,Industry,Shift,Operator ID,Operator Level,Material,Department,Machine,Process Type,Complexity Score,Tool Condition,Rush Order,Machine Downtime,Inspection Type,Outside Process,Outside Process Type,Hardware,Hardware Type,Deburr,Setup Minutes,Cycle Time Seconds,Total Parts,Defect Count,Defect Rate,Thread,Defect Type,Possible Cause,Scrap Cost Per Part,Production Cost
JOB_11624,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_003,Mid,7075 Aluminum,Lathe,Samsung_SL15E,Standard,4,Mid_Life,No,No,In_Process,Yes,Clear_Hard_Anodize,No,None,Part_Deburred_On_Machine,53,75.27,2688,39,1.45,Yes,Thread_Defect,Measurement_Error,22.0,7306.39
JOB_11625,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_005,Senior,6063 Aluminum,Lathe,Miyano_BND,High_Precision,9,Mid_Life,No,No,100%_Inspection,Yes,Colored_Paint,No,None,Manually Deburred,116,107.89,35,1,2.4,No,Scratches,Operator_Mistake,21.5,293.33
JOB_11626,Medtronic,Medical,First 6:00AM-2:30PM,OP_003,Mid,6061 Aluminum,Mill,Doosan_HC400_II,Surface_Finish_Critical,5,New,Yes,No,In_Process,Yes,Colored_Paint,No,None,Part_Deburred_On_Machine,67,71.87,382,9,2.3,Yes,Thread_Defect,Improper_Setup,16.5,1246.47
JOB_11627,Medtronic,Medical,First 6:00AM-2:30PM,OP_004,Mid,430 Stainless Steel,Lathe,Big_Wia,Secondary_Operation,6,Mid_Life,No,No,Final_Inspection,No,None,Yes,Dowel_Pins,Manually Deburred,78,68.96,569,12,2.05,No,Burrs_In_Part,Operator_Mistake,22.0,1552.91
JOB_11628,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_001,Junior,430 Stainless Steel,Lathe,Big_Wia,Tight_Tolerance,6,Mid_Life,No,No,Final_Inspection,Yes,Gold_Anodize,Yes,Bolts,Part_Deburred_On_Machine,82,64.53,928,24,2.55,No,Dent,Loaded_Part_On_Wrong_Size,22.0,2803.29
JOB_11629,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_003,Mid,6061 Aluminum,Mill,NFX400A,Standard,4,Mid_Life,No,No,Final_Inspection,Yes,White_Paint,No,None,Part_Deburred_On_Machine,48,77.86,2128,24,1.15,Yes,Incorrect_Hole_Size,Improper_Setup,15.0,6297.87
JOB_11630,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_006,Senior,6061 Aluminum,Mill,YCM_2,Tight_Tolerance,6,New,No,No,Final_Inspection,Yes,Clear_Chromate,Yes,Bolts,Part_Deburred_On_Machine,59,74.43,1081,15,1.35,No,Out_Of_Tolerance,Careless_Deburring,18.0,3459.54
JOB_11631,Medtronic,Medical,First 6:00AM-2:30PM,OP_005,Senior,304 Stainless Steel,Mill,NFX400A,High_Precision,10,Mid_Life,Yes,No,In_Process,Yes,Beadblast,Yes,Screw,Part_Deburred_On_Machine,111,109.61,321,11,3.45,Yes,Thread_Defect,Programming_Error,30.0,1723.14
JOB_11632,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_002,Junior,303 Stainless Steel,Mill,Matsuura_MAM72,Standard,4,Mid_Life,No,No,100%_Inspection,No,None,Yes,Hinge,Part_Deburred_On_Machine,69,87.34,731,10,1.35,Yes,Thread_Defect,Tool_On_Machine_Broke,20.0,2213.36
JOB_11633,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_005,Senior,303 Stainless Steel,Mill,YCM_1,Standard,4,Mid_Life,No,No,First_Article,Yes,Chem_Film,Yes,Screw,Part_Deburred_On_Machine,57,77.08,1559,12,0.75,Yes,Missing_Feature,Programming_Error,20.0,4904.44
JOB_11634,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_003,Mid,6063 Aluminum,Mill,Doosan_HC400_II,Tight_Tolerance,8,Mid_Life,No,No,100%_Inspection,Yes,Colored_Hard_Anodize,No,None,Part_Deburred_On_Machine,87,91.85,386,9,2.25,Yes,Out_Of_Tolerance,Measurement_Error,20.0,1523.54
JOB_11635,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_003,Mid,303 Stainless Steel,Mill,YCM_1,Tight_Tolerance,7,Worn,No,No,Final_Inspection,Yes,Gold_Anodize,Yes,Dowel_Pins,Part_Deburred_On_Machine,86,96.47,657,20,3.0,No,Incorrect_Hole_Size,Programming_Error,24.5,2890.02
JOB_11636,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_003,Mid,Steel,Mill,Doosan_HC400_II,Tight_Tolerance,7,Mid_Life,No,No,In_Process,Yes,Clear_Chromate,No,None,Part_Deburred_On_Machine,72,80.03,1145,27,2.4,No,Burrs_In_Part,Tool_On_Machine_Broke,20.5,3887.13
JOB_11637,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_003,Mid,6061 Aluminum,Mill,YCM_2,Secondary_Operation,4,Worn,No,No,In_Process,No,None,No,None,Part_Deburred_On_Machine,62,77.88,2648,62,2.35,No,Incorrect_Hole_Size,Incorrect_Tool_Used,15.0,6735.05
JOB_11638,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_005,Senior,6063 Aluminum,Mill,Matsuura_MAM72,Standard,2,Worn,No,No,First_Article,Yes,Beadblast,Yes,Fasteners,Manually Deburred,37,58.3,2356,32,1.35,No,Incorrect_Hole_Size,Tool_On_Machine_Broke,11.0,6744.62
JOB_11639,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_001,Junior,304 Stainless Steel,Mill,YCM_2,Standard,4,New,No,No,In_Process,No,None,Yes,Screw,Part_Deburred_On_Machine,59,77.85,859,13,1.55,Yes,Thread_Defect,Programming_Error,21.0,2388.82
JOB_11640,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_004,Mid,304 Stainless Steel,Mill,Doosan_HC400_II,High_Precision,10,Mid_Life,No,No,100%_Inspection,Yes,Clear_Chromate,No,None,Part_Deburred_On_Machine,123,96.73,396,12,3.05,Yes,Material_Cut_Too_Small,Measurement_Error,30.0,1842.78
JOB_11641,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_002,Junior,6061 Aluminum,Mill,YCM_1,Tight_Tolerance,8,Worn,No,No,100%_Inspection,Yes,Clear_Chromate,No,None,Part_Deburred_On_Machine,91,87.33,349,12,3.35,Yes,Thread_Defect,Operator_Mistake,21.0,1444.67
JOB_11642,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_003,Mid,7075 Aluminum,Mill,YCM_2,Standard,4,Mid_Life,No,Yes,First_Article,Yes,Clear_Chromate,No,None,Part_Deburred_On_Machine,58,47.8,1609,36,2.25,No,Burrs_In_Part,Operator_Mistake,22.0,4039.71
JOB_11643,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_002,Junior,303 Stainless Steel,Mill,YCM_3,Tight_Tolerance,7,Worn,No,No,100%_Inspection,No,None,Yes,Fasteners,Manually Deburred,95,120.09,251,9,3.4,No,Dent,Machine_Broke_Down,24.5,1304.4
JOB_11644,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_004,Mid,6061 Aluminum,Mill,NFX400A,Standard,3,Mid_Life,No,No,In_Process,Yes,Colored_Paint,Yes,Bolts,Manually Deburred,39,79.01,893,12,1.3,Yes,Scratches,Damaged_When_Shipped_To_Customer,13.5,3112.59
JOB_11645,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_006,Senior,304 Stainless Steel,Mill,YCM_2,Secondary_Operation,4,New,No,No,First_Article,No,None,No,None,Manually Deburred,59,96.53,1357,17,1.25,No,Incorrect_Engraving,Improper_Setup,21.0,4382.08
JOB_11646,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_006,Senior,6063 Aluminum,Lathe,Samsung_SL15E,Tight_Tolerance,6,New,No,Yes,In_Process,No,None,No,None,Part_Deburred_On_Machine,58,70.03,374,8,2.25,Yes,Dent,Material_Defect,17.0,832.76
JOB_11647,Tesla,Automotive,First 6:00AM-2:30PM,OP_002,Junior,Steel,Lathe,Big_Wia,Standard,4,Mid_Life,No,No,First_Article,Yes,Beadblast,No,None,Manually Deburred,63,58.92,947,18,1.85,No,Burrs_In_Part,Operator_Mistake,16.0,2511.59
JOB_11648,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_002,Junior,304 Stainless Steel,Lathe,Small_Wia,Standard,3,New,No,No,First_Article,Yes,Beadblast,Yes,Dowel_Pins,Part_Deburred_On_Machine,61,51.99,1479,21,1.4,Yes,Missing_Feature,Incorrect_Print,19.5,3530.67
JOB_11649,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_003,Mid,303 Stainless Steel,Lathe,Small_Wia,Standard,4,Mid_Life,No,Yes,In_Process,No,None,No,None,Manually Deburred,48,66.25,610,14,2.25,Yes,Incorrect_Depth,Material_Defect,20.0,1455.56
JOB_11650,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_001,Junior,430 Stainless Steel,Mill,Matsuura_MAM72,Standard,2,Mid_Life,No,No,Final_Inspection,No,None,Yes,Dowel_Pins,Part_Deburred_On_Machine,54,45.5,879,11,1.25,Yes,Thread_Defect,Tool_On_Machine_Broke,16.0,1580.61
JOB_11651,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_006,Senior,7075 Aluminum,Lathe,Miyano_BND,Secondary_Operation,4,Mid_Life,No,No,In_Process,No,None,Yes,Dowel_Pins,Manually Deburred,66,71.21,1743,27,1.55,Yes,Scratches,Damaged_When_Shipped_To_Customer,22.0,4398.85
JOB_11652,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_006,Senior,6063 Aluminum,Lathe,Miyano_BND,Standard,4,Mid_Life,No,No,100%_Inspection,Yes,Clear_Chromate,Yes,Dowel_Pins,Part_Deburred_On_Machine,49,58.8,350,2,0.45,No,Damage_To_Surface,Machine_Broke_Down,14.0,865.67
JOB_11653,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_006,Senior,7075 Aluminum,Lathe,Big_Wia,Standard,3,Mid_Life,No,No,Final_Inspection,No,None,No,None,Manually Deburred,46,70.77,1528,14,0.9,No,Missing_Feature,Incorrect_Tool_Used,20.5,3286.17
JOB_11654,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_005,Senior,6061 Aluminum,Lathe,Small_Wia,Standard,4,Worn,No,No,Final_Inspection,Yes,Nickel_Plating,Yes,Bolts,Part_Deburred_On_Machine,42,65.16,1115,15,1.35,No,Out_Of_Tolerance,Material_Defect,15.0,2899.02
JOB_11655,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_005,Senior,Steel,Mill,YCM_1,Standard,4,New,No,No,First_Article,Yes,Colored_Paint,Yes,Screw,Manually Deburred,47,98.24,987,6,0.65,No,Missing_Feature,Incorrect_Print,16.0,3864.21
JOB_11656,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,7075 Aluminum,Lathe,Small_Wia,Standard,2,Worn,No,No,100%_Inspection,Yes,Nickel_Plating,No,None,Part_Deburred_On_Machine,36,72.65,1202,19,1.55,No,Damage_To_Surface,Material_Defect,19.0,3190.96
JOB_11657,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_001,Junior,7075 Aluminum,Mill,Doosan_HC400_II,Tight_Tolerance,6,Mid_Life,No,No,First_Article,Yes,Clear_Hard_Anodize,No,None,Part_Deburred_On_Machine,84,73.26,726,21,2.85,No,Out_Of_Tolerance,Programming_Error,25.0,2569.74
JOB_11658,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_002,Junior,6061 Aluminum,Lathe,Miyano_BND,Secondary_Operation,6,Mid_Life,Yes,Yes,Final_Inspection,No,None,No,None,Manually Deburred,93,65.71,611,24,3.85,No,Missing_Feature,Loaded_Part_On_Wrong_Size,18.0,1662.05
JOB_11659,Medtronic,Medical,First 6:00AM-2:30PM,OP_003,Mid,6061 Aluminum,Lathe,Samsung_SL15E,Surface_Finish_Critical,7,Worn,No,No,Final_Inspection,No,None,No,None,Part_Deburred_On_Machine,85,116.12,160,5,2.9,Yes,Thread_Defect,Programming_Error,19.5,639.7
JOB_11660,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_004,Mid,6063 Aluminum,Mill,YCM_1,Standard,4,Mid_Life,No,No,In_Process,No,None,No,None,Part_Deburred_On_Machine,56,74.67,1120,14,1.25,Yes,Incorrect_Engraving,Measurement_Error,14.0,2603.58
JOB_11661,Tesla,Automotive,First 6:00AM-2:30PM,OP_005,Senior,Steel,Lathe,Miyano_BND,Surface_Finish_Critical,6,Worn,No,No,Final_Inspection,No,None,No,None,Manually Deburred,71,78.31,388,10,2.45,Yes,Thread_Defect,Measurement_Error,19.0,1095.67
JOB_11662,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_003,Mid,6061 Aluminum,Mill,YCM_2,High_Precision,9,New,No,No,In_Process,Yes,Gold_Anodize,Yes,Fasteners,Manually Deburred,119,81.47,222,6,2.9,Yes,Out_Of_Tolerance,Operator_Mistake,22.5,1056.0
JOB_11663,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_002,Junior,304 Stainless Steel,Mill,YCM_1,High_Precision,9,Mid_Life,No,No,100%_Inspection,No,None,No,None,Manually Deburred,130,112.47,57,2,3.5,Yes,Incorrect_Engraving,Careless_Deburring,28.5,451.96
JOB_11664,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_005,Senior,6063 Aluminum,Mill,Doosan_HC400_II,Tight_Tolerance,8,Worn,No,Yes,Final_Inspection,Yes,Colored_Paint,No,None,Part_Deburred_On_Machine,78,78.27,329,11,3.45,No,Scratches,Damaged_When_Shipped_To_Customer,20.0,1253.34
JOB_11665,Tesla,Automotive,First 6:00AM-2:30PM,OP_003,Mid,304 Stainless Steel,Mill,Doosan_HC400_II,Secondary_Operation,4,Mid_Life,Yes,No,In_Process,Yes,Chem_Film,Yes,Screw,Part_Deburred_On_Machine,69,59.4,1758,43,2.45,Yes,Damage_To_Surface,Damaged_When_Shipped_To_Customer,21.0,5350.11
JOB_11666,Medtronic,Medical,First 6:00AM-2:30PM,OP_002,Junior,430 Stainless Steel,Lathe,Miyano_BND,Surface_Finish_Critical,7,Worn,Yes,No,Final_Inspection,Yes,Colored_Paint,No,None,Part_Deburred_On_Machine,91,104.13,516,20,3.9,No,Out_Of_Tolerance,Measurement_Error,23.5,2146.56
JOB_11667,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,Steel,Lathe,Small_Wia,Standard,3,Mid_Life,No,No,In_Process,Yes,Nickel_Plating,Yes,Bolts,Manually Deburred,47,78.01,445,6,1.3,No,Material_Cut_Too_Small,Part_Lifted_On_Machine,14.5,1432.85
JOB_11668,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,430 Stainless Steel,Mill,Doosan_HC400_II,Surface_Finish_Critical,5,Mid_Life,No,No,In_Process,Yes,Colored_Paint,Yes,Screw,Part_Deburred_On_Machine,59,71.54,405,6,1.5,Yes,Thread_Defect,Programming_Error,20.5,1345.5
JOB_11669,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_005,Senior,430 Stainless Steel,Mill,Doosan_HC400_II,Tight_Tolerance,8,Mid_Life,No,No,First_Article,No,None,No,None,Part_Deburred_On_Machine,82,107.13,339,7,2.05,Yes,Damage_To_Surface,Tool_On_Machine_Broke,25.0,1297.1
JOB_11670,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_001,Junior,Steel,Lathe,Samsung_SL15E,High_Precision,8,Mid_Life,Yes,No,In_Process,Yes,Clear_Hard_Anodize,No,None,Manually Deburred,115,103.29,120,5,4.05,Yes,Scratches,Damaged_When_Shipped_To_Customer,22.0,652.77
JOB_11671,Medtronic,Medical,First 6:00AM-2:30PM,OP_006,Senior,6063 Aluminum,Lathe,Miyano_BND,Secondary_Operation,6,New,No,No,In_Process,No,None,Yes,Screw,Part_Deburred_On_Machine,73,62.02,447,5,1.15,No,Scratches,Damaged_When_Shipped_To_Customer,17.0,932.5
JOB_11672,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_002,Junior,6061 Aluminum,Lathe,Samsung_SL15E,Tight_Tolerance,8,Mid_Life,No,No,100%_Inspection,No,None,No,None,Manually Deburred,97,87.94,13,0,2.85,No,None,None,21.0,159.29
JOB_11673,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_001,Junior,7075 Aluminum,Mill,Doosan_HC400_II,Standard,3,Worn,No,Yes,First_Article,Yes,Electroless_Nickel_Plating,Yes,Bolts,Manually Deburred,60,51.31,2851,97,3.4,Yes,Incorrect_Depth,Tool_On_Machine_Broke,20.5,9222.44
JOB_11674,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_004,Mid,304 Stainless Steel,Lathe,Big_Wia,Tight_Tolerance,7,Mid_Life,Yes,Yes,In_Process,No,None,No,None,Manually Deburred,82,76.41,129,5,4.2,No,Burrs_In_Part,Incorrect_Tool_Used,25.5,501.03
JOB_11675,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_001,Junior,7075 Aluminum,Lathe,Samsung_SL15E,Surface_Finish_Critical,7,Mid_Life,Yes,No,In_Process,No,None,No,None,Manually Deburred,92,110.48,685,25,3.7,No,Scratches,Careless_Deburring,26.5,2706.67
JOB_11676,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_003,Mid,Steel,Lathe,Miyano_BND,Secondary_Operation,5,Mid_Life,No,No,Final_Inspection,No,None,Yes,Screw,Manually Deburred,85,89.62,987,19,1.9,No,Incorrect_Depth,Improper_Setup,17.5,2954.35
JOB_11677,Medtronic,Medical,First 6:00AM-2:30PM,OP_005,Senior,Steel,Lathe,Small_Wia,Standard,2,Worn,No,No,First_Article,Yes,Beadblast,No,None,Manually Deburred,38,75.54,1718,23,1.35,Yes,Burrs_In_Part,Tool_On_Machine_Broke,13.0,4865.72
JOB_11678,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_003,Mid,303 Stainless Steel,Lathe,Big_Wia,High_Precision,9,Mid_Life,No,Yes,Final_Inspection,No,None,Yes,Screw,Manually Deburred,114,99.6,200,8,3.9,Yes,Burrs_In_Part,Machine_Broke_Down,27.5,924.67
JOB_11679,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_002,Junior,303 Stainless Steel,Mill,Matsuura_MAM72,Tight_Tolerance,7,Worn,Yes,No,First_Article,Yes,Colored_Hard_Anodize,No,None,Manually Deburred,78,111.52,1088,47,4.3,Yes,Incorrect_Engraving,Operator_Mistake,24.5,5510.46
JOB_11680,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_001,Junior,Steel,Mill,NFX400A,Surface_Finish_Critical,6,New,No,No,In_Process,No,None,No,None,Part_Deburred_On_Machine,73,94.63,996,22,2.25,No,Out_Of_Tolerance,Incorrect_Print,19.0,3120.38
JOB_11681,Tesla,Automotive,First 6:00AM-2:30PM,OP_001,Junior,6063 Aluminum,Mill,Doosan_HC400_II,Standard,3,Mid_Life,No,No,First_Article,Yes,Colored_Hard_Anodize,Yes,Dowel_Pins,Part_Deburred_On_Machine,62,47.93,2399,36,1.5,Yes,Thread_Defect,Tool_On_Machine_Broke,12.5,5741.57
JOB_11682,Medtronic,Medical,First 6:00AM-2:30PM,OP_003,Mid,303 Stainless Steel,Lathe,Big_Wia,Tight_Tolerance,7,Mid_Life,Yes,Yes,In_Process,Yes,Nickel_Plating,No,None,Part_Deburred_On_Machine,69,90.3,885,34,3.8,Yes,Incorrect_Depth,Material_Defect,24.5,3320.4
JOB_11683,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_003,Mid,303 Stainless Steel,Mill,YCM_1,High_Precision,10,New,No,No,100%_Inspection,Yes,Colored_Paint,Yes,Fasteners,Manually Deburred,117,113.98,21,1,2.75,Yes,Out_Of_Tolerance,Tool_On_Machine_Broke,29.0,301.56
JOB_11684,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_004,Mid,304 Stainless Steel,Lathe,Small_Wia,Surface_Finish_Critical,6,Worn,No,Yes,First_Article,No,None,Yes,Fasteners,Part_Deburred_On_Machine,67,102.71,179,7,3.85,No,Burrs_In_Part,Tool_On_Machine_Broke,24.0,719.59
JOB_11685,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_002,Junior,6061 Aluminum,Mill,Matsuura_MAM72,Tight_Tolerance,6,Mid_Life,No,No,Final_Inspection,No,None,Yes,Screw,Manually Deburred,85,84.67,754,21,2.75,No,Burrs_In_Part,Tool_On_Machine_Broke,18.0,2611.98
JOB_11686,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_004,Mid,Steel,Mill,NFX400A,Standard,3,Mid_Life,No,No,In_Process,Yes,Beadblast,Yes,Fasteners,Part_Deburred_On_Machine,43,74.12,881,10,1.1,No,Material_Cut_Too_Small,Material_Defect,14.5,2729.17
JOB_11687,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_001,Junior,6061 Aluminum,Mill,NFX400A,Standard,3,New,No,Yes,In_Process,Yes,Clear_Chromate,Yes,Fasteners,Part_Deburred_On_Machine,57,68.29,734,15,2.0,No,Dent,Part_Lifted_On_Machine,13.5,2276.09
JOB_11688,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,430 Stainless Steel,Mill,YCM_1,Standard,4,Mid_Life,No,No,In_Process,Yes,Colored_Hard_Anodize,No,None,Manually Deburred,49,74.02,1172,17,1.45,No,Incorrect_Depth,Careless_Deburring,19.0,3803.26
JOB_11689,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_005,Senior,7075 Aluminum,Mill,Doosan_HC400_II,Surface_Finish_Critical,6,New,No,No,First_Article,Yes,White_Paint,No,None,Manually Deburred,70,75.29,166,3,1.75,Yes,Burrs_In_Part,Operator_Mistake,25.0,673.35
JOB_11690,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_006,Senior,303 Stainless Steel,Mill,Matsuura_MAM72,Tight_Tolerance,8,Worn,No,No,Final_Inspection,No,None,Yes,Bolts,Manually Deburred,86,118.12,230,7,2.85,No,Damage_To_Surface,Incorrect_Print,26.0,1161.59
JOB_11691,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_005,Senior,304 Stainless Steel,Lathe,Big_Wia,Standard,2,Worn,No,No,Final_Inspection,No,None,No,None,Part_Deburred_On_Machine,35,51.83,2048,26,1.25,Yes,Out_Of_Tolerance,Improper_Setup,18.0,3078.31
JOB_11692,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_003,Mid,7075 Aluminum,Mill,YCM_3,Secondary_Operation,5,Mid_Life,No,No,Final_Inspection,No,None,No,None,Manually Deburred,74,76.54,1013,21,2.1,Yes,Incorrect_Depth,Damaged_When_Shipped_To_Customer,23.5,3011.28
JOB_11693,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_004,Mid,304 Stainless Steel,Mill,Doosan_HC400_II,Standard,4,New,No,No,First_Article,Yes,Heat_Treatment,No,None,Part_Deburred_On_Machine,57,58.21,642,7,1.15,Yes,Material_Cut_Too_Small,Operator_Mistake,21.0,1672.82
JOB_11694,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_001,Junior,6061 Aluminum,Lathe,Big_Wia,Standard,4,Mid_Life,No,No,First_Article,No,None,Yes,Bolts,Manually Deburred,70,47.26,1143,21,1.85,No,Missing_Feature,Incorrect_Print,15.0,2237.39
JOB_11695,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_001,Junior,6063 Aluminum,Mill,Matsuura_MAM72,High_Precision,8,Mid_Life,No,No,100%_Inspection,Yes,Passivation,Yes,Screw,Part_Deburred_On_Machine,119,91.51,113,3,2.75,Yes,Out_Of_Tolerance,Operator_Mistake,20.0,622.99
JOB_11696,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,304 Stainless Steel,Mill,YCM_1,Secondary_Operation,6,New,No,No,In_Process,No,None,Yes,Fasteners,Manually Deburred,82,84.91,1065,22,2.05,Yes,Incorrect_Depth,Incorrect_Print,24.0,3629.91
JOB_11697,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,Steel,Mill,YCM_3,Tight_Tolerance,8,Mid_Life,No,No,100%_Inspection,Yes,Nickel_Plating,Yes,Dowel_Pins,Part_Deburred_On_Machine,90,112.77,23,1,2.25,No,Out_Of_Tolerance,Incorrect_Revision_Level,22.0,253.65
JOB_11698,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_003,Mid,6063 Aluminum,Lathe,Big_Wia,Standard,4,New,No,No,First_Article,Yes,Chem_Film,No,None,Manually Deburred,51,69.08,713,8,1.15,Yes,Missing_Feature,Damaged_When_Shipped_To_Customer,14.0,1951.88
JOB_11699,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_006,Senior,Steel,Lathe,Miyano_BND,Surface_Finish_Critical,6,New,No,No,In_Process,No,None,Yes,Dowel_Pins,Manually Deburred,67,63.65,368,6,1.55,No,Missing_Feature,Damaged_When_Shipped_To_Customer,19.0,926.25
JOB_11700,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,6061 Aluminum,Lathe,Small_Wia,Standard,3,Mid_Life,No,No,Final_Inspection,Yes,Clear_Chromate,Yes,Screw,Manually Deburred,45,50.89,2090,25,1.2,No,Incorrect_Engraving,Machine_Broke_Down,13.5,5164.56
JOB_11701,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_001,Junior,430 Stainless Steel,Lathe,Miyano_BND,High_Precision,8,Worn,No,No,In_Process,No,None,No,None,Manually Deburred,120,90.46,385,16,4.15,Yes,Incorrect_Hole_Size,Improper_Setup,25.0,1468.69
JOB_11702,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_003,Mid,304 Stainless Steel,Lathe,Small_Wia,Standard,3,New,No,No,Final_Inspection,No,None,No,None,Manually Deburred,51,72.87,1050,12,1.1,No,Scratches,Damaged_When_Shipped_To_Customer,19.5,2369.8
JOB_11703,Medtronic,Medical,First 6:00AM-2:30PM,OP_001,Junior,6063 Aluminum,Mill,Matsuura_MAM72,Tight_Tolerance,7,Mid_Life,No,No,100%_Inspection,No,None,Yes,Bolts,Part_Deburred_On_Machine,89,106.73,830,21,2.5,Yes,Incorrect_Engraving,Loaded_Part_On_Wrong_Size,18.5,3116.1
JOB_11704,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_001,Junior,7075 Aluminum,Mill,Matsuura_MAM72,Tight_Tolerance,8,Mid_Life,No,No,100%_Inspection,Yes,Zinc_Plating,No,None,Manually Deburred,89,83.19,163,5,3.05,Yes,Burrs_In_Part,Incorrect_Tool_Used,28.0,793.6
JOB_11705,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_003,Mid,6061 Aluminum,Lathe,Big_Wia,Secondary_Operation,5,New,Yes,No,Final_Inspection,No,None,Yes,Dowel_Pins,Part_Deburred_On_Machine,76,74.03,876,18,2.0,No,Incorrect_Hole_Size,Improper_Setup,16.5,2102.25
JOB_11706,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,304 Stainless Steel,Mill,YCM_1,Tight_Tolerance,8,Worn,No,No,Final_Inspection,No,None,Yes,Bolts,Part_Deburred_On_Machine,82,111.21,195,6,2.85,No,Out_Of_Tolerance,Careless_Deburring,27.0,922.6
